length_url,random_domain,nb_external_redirection,suspecious_tld,external_favicon,links_in_tags,sfh,domain_in_title,domain_age,web_traffic,status
19,1,0,0,1,9.090909091,0,0,9557,19025,legitimate
34,0,0,0,0,90.90909091,0,1,3895,817468,legitimate
103,0,0,0,1,33.33333333,0,1,2660,46690,legitimate
45,1,0,0,0,0,0,1,3783,9280076,phishing
31,0,0,0,1,0,0,1,7295,0,phishing
24,0,0,0,0,60,0,1,2175,57991,legitimate
76,0,0,0,0,100,0,1,-1,0,phishing
393,0,1,0,1,0,0,1,-1,0,phishing
45,0,0,0,0,100,0,1,2851,877707,phishing
36,0,0,0,0,100,0,1,3433,354815,phishing
409,0,0,0,1,0,0,1,4112,7751,phishing
76,0,0,0,0,0,0,1,2961,277981,phishing
24,0,0,0,0,100,0,1,2695,1618926,legitimate
49,0,0,0,0,100,0,1,8501,98267,legitimate
40,0,0,0,0,0,0,1,-1,122136,legitimate
29,0,0,0,1,44.44444444,0,1,2872,239843,legitimate
22,0,0,0,1,0,0,1,7446,6418275,phishing
34,0,0,0,0,100,0,1,7655,433,legitimate
121,0,0,0,0,100,0,1,101,0,phishing
64,1,0,0,1,66.66666667,0,1,-1,2624,legitimate
38,0,0,0,0,100,0,1,2689,2505693,legitimate
25,0,0,0,1,40,0,0,2063,1592351,legitimate
50,0,0,0,0,100,0,1,2193,0,phishing
89,0,0,0,0,100,0,1,2255,0,phishing
58,0,0,0,1,52.94117647,0,1,7616,2190,legitimate
29,0,0,0,1,12.5,0,1,7296,0,legitimate
30,0,0,0,0,88.88888889,0,1,4638,0,legitimate
71,0,0,0,1,81.48148148,0,0,8276,6078,legitimate
44,0,0,0,1,0,0,1,7296,0,phishing
58,0,0,0,1,45.83333333,0,1,6137,28754,legitimate
56,0,0,0,1,64,0,1,7447,0,legitimate
42,0,0,0,0,0,0,1,-1,0,phishing
36,1,0,0,1,23.80952381,0,1,-1,37698,legitimate
38,0,0,0,1,50,0,1,7667,1715671,legitimate
33,0,0,0,1,0,0,1,7296,0,phishing
35,0,0,0,1,87.5,0,1,-1,0,phishing
47,0,0,1,1,0,0,1,-1,77586,phishing
26,0,0,0,1,69.23076923,0,0,1951,4130164,legitimate
29,0,0,0,0,100,0,0,2881,5754,phishing
32,0,0,0,1,63.63636364,0,1,1776,352628,legitimate
67,0,0,0,0,0,0,1,33,7066606,legitimate
27,0,0,0,1,36.84210526,0,1,4724,942542,legitimate
106,0,0,0,0,0,0,0,502,0,phishing
70,0,0,0,1,60,0,1,5304,0,legitimate
163,0,0,0,0,0,0,1,23,0,phishing
31,0,0,0,1,71.11111111,0,1,7449,7720996,legitimate
85,0,0,0,1,66.66666667,0,1,-1,3101079,phishing
44,0,0,0,1,90,0,1,2767,0,phishing
54,0,0,0,0,0,0,1,-1,0,phishing
54,0,0,0,1,27.27272727,0,1,12794,2414,legitimate
29,0,0,0,0,75,0,1,-1,1436826,legitimate
38,1,0,0,0,0,0,0,8121,4539,legitimate
20,0,0,0,1,1.408450704,0,0,4054,477177,legitimate
27,0,0,0,1,0,0,1,-1,501073,legitimate
22,0,0,0,1,16.66666667,0,1,-1,3523,phishing
63,0,0,0,1,68.42105263,0,0,9172,617,legitimate
73,0,0,0,1,88.88888889,0,1,6560,1220306,legitimate
81,0,0,0,0,100,0,1,5767,0,phishing
216,0,0,0,0,0,0,1,4873,0,phishing
83,0,0,0,1,0,0,0,8348,1,phishing
30,0,0,0,1,56.25,0,1,4660,528300,legitimate
25,0,0,0,0,100,0,0,7143,1195221,legitimate
38,0,0,0,1,94.11764706,0,1,1433,6064147,phishing
68,0,0,0,0,0,0,1,7409,4044493,phishing
71,0,0,0,0,0,0,1,1304,0,phishing
23,0,0,0,0,50,0,1,7490,63,legitimate
37,0,0,0,0,100,0,1,-1,0,phishing
28,0,0,0,0,92.30769231,0,0,2070,3078052,legitimate
43,0,0,0,0,0,0,1,4386,0,phishing
36,1,0,0,1,80,0,0,2247,13779,legitimate
50,0,0,0,0,100,0,1,625,0,phishing
44,0,0,0,1,0,0,1,7298,0,phishing
128,0,0,0,0,100,0,1,4004,5828815,phishing
58,0,0,0,0,100,0,1,8685,431469,legitimate
66,0,0,0,0,50,0,1,3040,319620,legitimate
241,0,0,0,0,0,0,1,-1,0,phishing
44,0,0,0,0,90.47619048,0,0,9201,684,legitimate
18,1,0,0,0,94.73684211,0,0,1001,0,legitimate
39,0,0,0,0,0,0,1,304,0,phishing
46,0,0,0,1,71.42857143,0,1,7431,195,legitimate
51,0,0,0,0,0,0,1,5504,97555,phishing
25,0,0,0,0,0,0,0,2288,0,legitimate
37,0,0,0,0,100,0,1,5159,0,legitimate
52,0,0,0,0,100,0,1,2911,8734,legitimate
26,0,0,0,1,75,0,0,7461,541226,legitimate
25,0,0,0,0,100,0,0,3098,239553,legitimate
34,0,0,0,0,100,0,1,289,0,phishing
56,0,0,0,1,0,0,1,36,0,phishing
32,0,0,0,1,41.66666667,0,1,2899,492072,legitimate
26,0,0,0,0,0,0,1,561,0,phishing
77,0,0,0,0,100,0,1,5767,0,phishing
57,0,0,0,0,0,0,1,2361,0,phishing
59,0,0,0,1,0,0,1,5615,5518403,phishing
102,0,0,0,1,3.846153846,0,1,2048,0,phishing
39,0,0,0,1,80,0,1,2136,0,phishing
35,0,0,0,1,33.33333333,0,1,-1,0,legitimate
28,0,0,0,0,94.44444444,0,0,142,0,phishing
30,0,0,0,1,0,0,1,7295,0,phishing
101,0,0,0,1,66.66666667,0,1,4843,5881,legitimate
30,0,0,0,0,100,0,1,-1,0,legitimate
44,0,0,0,0,50,0,1,5614,0,phishing
39,0,0,0,0,0,0,1,-1,0,phishing
90,0,0,0,0,90,0,0,11046,545,legitimate
34,0,0,0,1,77.77777778,0,0,3245,0,phishing
36,0,0,0,0,0,0,1,-1,0,phishing
37,0,0,0,0,100,0,0,7132,12,legitimate
39,0,0,0,0,90.47619048,0,0,9188,317,legitimate
42,0,0,0,0,0,0,1,-1,0,phishing
48,0,0,0,0,100,0,1,-1,0,phishing
75,0,0,0,0,100,0,1,-2,0,phishing
25,0,0,1,1,29.16666667,0,0,-1,968021,legitimate
50,0,0,0,1,20,0,1,2686,189942,legitimate
92,0,0,0,0,0,0,1,-1,2620554,phishing
31,0,0,0,1,0,0,1,7295,0,phishing
25,0,0,0,0,0,0,1,-1,0,legitimate
41,0,0,0,1,81.81818182,0,1,7189,481145,phishing
22,0,0,0,0,50,0,1,3071,138987,legitimate
76,0,0,0,0,0,0,1,5850,0,phishing
40,0,0,0,0,75,0,1,5411,6098,legitimate
51,0,0,0,1,15.78947368,0,1,1546,4669,phishing
60,0,0,0,1,14.28571429,0,1,-1,575464,legitimate
33,0,0,0,1,44.44444444,0,1,2026,0,legitimate
131,0,0,0,0,100,0,1,5,0,phishing
68,0,0,0,0,100,0,1,1256,0,phishing
51,0,0,0,0,81.25,0,1,5681,0,phishing
45,0,0,0,1,71.42857143,0,1,7795,7716858,phishing
67,0,0,0,0,83.33333333,0,1,6891,90969,legitimate
24,0,0,0,1,57.14285714,0,1,-1,3161182,legitimate
92,1,0,0,0,0,0,1,2414,0,phishing
34,0,0,0,1,81.81818182,0,1,7051,1222496,phishing
54,1,0,0,1,90.69767442,0,0,9227,767,legitimate
40,0,0,0,1,0,0,1,7295,0,phishing
70,0,0,0,1,18.75,0,1,5132,1310,legitimate
18,0,0,0,1,50,0,1,-1,36284,phishing
126,0,0,0,0,100,0,1,3993,5707171,phishing
24,0,0,0,0,100,0,0,6149,878731,legitimate
54,0,0,0,1,10.52631579,0,0,4672,90,legitimate
66,0,0,0,0,100,0,1,6133,1671,legitimate
29,0,0,0,1,76.92307692,0,1,5577,0,legitimate
22,1,0,0,0,27.27272727,0,1,806,45133,phishing
78,0,0,0,0,100,0,1,3578,235023,legitimate
98,0,0,0,0,0,0,1,2335,0,phishing
44,0,0,0,1,86.66666667,0,1,7156,2272,legitimate
124,0,0,0,0,100,0,1,3993,5707171,phishing
45,0,0,0,0,100,0,0,7134,12,legitimate
48,0,0,0,0,33.33333333,0,1,5613,0,phishing
28,0,0,0,1,0,0,0,-1,3514,phishing
63,0,0,0,1,30.76923077,0,0,7522,10631,legitimate
58,0,0,0,1,78.57142857,0,0,2939,1650,legitimate
51,0,0,0,0,50,0,1,5626,0,phishing
23,0,0,0,1,50,0,0,4372,83478,legitimate
23,0,0,0,0,0,0,1,1739,0,legitimate
58,0,0,0,1,47.36842105,0,1,7615,2188,legitimate
54,0,0,0,1,0,0,0,7828,383,phishing
392,0,1,0,1,0,0,1,-1,0,phishing
78,0,0,0,0,100,0,1,-2,11543,legitimate
57,1,0,0,1,41.66666667,0,1,4655,47859,legitimate
46,0,0,0,1,0,0,1,5627,0,phishing
43,0,0,0,1,0,0,1,5612,0,phishing
51,1,0,0,0,0,0,1,421,10587379,phishing
53,1,0,0,1,40,0,1,6499,6366077,phishing
57,0,0,0,0,100,0,1,-1,0,phishing
30,0,0,0,1,31.25,0,1,5379,164944,legitimate
46,0,0,0,0,0,0,1,-1,238599,legitimate
192,1,0,0,0,100,0,1,-1,0,phishing
18,1,0,0,1,63.63636364,0,1,4597,39904,legitimate
33,1,0,1,0,100,0,1,-1,0,phishing
22,0,0,0,0,0,0,1,3897,3198682,legitimate
28,0,0,0,0,100,0,1,5302,3156171,legitimate
28,0,0,0,0,100,0,1,5905,0,legitimate
77,0,0,0,0,100,0,1,3024,0,phishing
64,0,0,0,0,0,0,1,3519,0,phishing
58,0,0,0,1,84.61538462,0,1,4323,186860,legitimate
47,0,0,0,1,43.47826087,0,1,6134,28448,phishing
17,0,0,0,1,84.21052632,0,1,7640,3012018,legitimate
68,1,0,0,1,71.42857143,0,1,7922,5561,legitimate
21,0,0,0,0,100,0,1,-1,7683629,legitimate
172,0,0,0,0,50,0,1,-1,0,phishing
19,0,0,0,1,92.30769231,0,0,4680,3802734,legitimate
50,0,0,0,0,100,0,1,1576,69572,phishing
58,0,0,0,1,0,0,1,5627,0,phishing
78,0,0,0,0,0,0,1,5626,0,phishing
61,0,0,0,0,33.33333333,0,0,5197,8913,legitimate
28,1,0,0,1,50,0,1,3633,1684103,legitimate
21,0,0,0,1,87.5,0,1,-1,0,legitimate
44,0,0,0,1,20,0,1,7584,969,legitimate
46,0,0,0,1,0,0,1,7299,0,legitimate
32,0,0,0,1,0,0,1,-1,0,phishing
34,0,0,1,1,0,0,1,-1,77586,phishing
187,0,0,0,1,90,0,1,1244,0,phishing
66,1,0,0,1,83.33333333,0,1,-1,4436986,phishing
70,0,0,0,0,0,0,1,7083,17964,phishing
25,0,0,0,0,0,0,1,-1,549875,phishing
54,0,0,0,1,0,0,0,7826,386,phishing
42,0,0,0,0,66.66666667,0,1,3630,426586,legitimate
62,0,0,0,1,20.83333333,0,1,3329,197818,legitimate
77,0,0,0,0,100,0,1,5767,0,phishing
74,0,0,0,0,100,0,1,11,0,phishing
128,0,0,0,0,100,0,1,3992,5707171,phishing
123,0,0,0,0,100,0,1,3992,5697976,phishing
43,0,0,0,0,100,0,0,6465,78752,legitimate
29,0,0,0,1,32,0,1,8724,229749,legitimate
91,0,0,0,1,58.82352941,0,1,4097,52421,legitimate
25,0,0,0,1,81.25,0,0,2850,9128298,legitimate
103,0,0,0,0,100,0,1,3453,378322,legitimate
24,0,0,0,1,88.88888889,0,1,3569,0,legitimate
260,0,0,0,0,100,0,1,755,0,phishing
163,0,0,0,0,0,0,1,2922,7947816,phishing
49,1,0,0,1,12.5,0,0,7983,348,legitimate
25,0,0,0,1,33.33333333,0,0,4886,1421754,legitimate
34,0,0,0,1,0,0,1,7295,0,phishing
70,1,0,0,0,100,0,1,2507,0,phishing
44,0,0,0,0,0,0,1,3727,0,phishing
76,0,0,0,0,100,0,1,2403,819233,phishing
21,0,0,0,1,50,0,0,-1,1882458,legitimate
65,0,0,0,0,100,0,1,4489,0,legitimate
35,0,0,0,0,0,0,1,2563,106157,legitimate
53,0,0,0,0,90,0,1,6377,7962,legitimate
77,0,0,0,0,100,0,1,1079,0,phishing
25,0,0,0,0,85.71428571,0,0,5971,402341,legitimate
229,0,0,0,1,0,0,0,59,0,phishing
43,0,0,0,0,100,0,1,12349,7863,legitimate
71,0,0,0,0,0,0,1,432,0,phishing
49,0,0,0,0,100,0,1,471,0,phishing
44,0,0,0,0,0,0,1,797,0,phishing
66,0,0,0,0,88.88888889,0,1,5924,11475,legitimate
56,1,0,0,1,81.81818182,0,1,6831,0,phishing
39,0,0,0,0,90.90909091,0,1,8632,49662,phishing
42,0,0,0,1,86.66666667,0,1,7156,2272,legitimate
24,0,0,0,0,100,0,0,-1,846675,legitimate
31,0,0,0,0,100,0,1,1041,71037,legitimate
113,0,0,0,1,32.69230769,0,1,5339,11068,legitimate
113,0,0,0,1,33.33333333,0,1,8347,1,phishing
33,0,0,0,0,100,0,0,7133,12,legitimate
29,0,0,0,1,0,0,1,8414,1217435,legitimate
81,0,0,0,0,0,0,1,7447,385,legitimate
30,0,0,0,0,0,0,1,5159,0,phishing
49,0,0,0,0,100,0,1,3123,0,phishing
60,0,0,0,1,0,0,0,7419,285,legitimate
22,1,0,0,0,27.27272727,0,1,805,45133,phishing
260,0,0,0,0,50,0,1,4967,0,phishing
47,0,0,0,1,12.5,0,1,-1,0,phishing
32,0,0,0,1,62.5,0,0,-1,2729451,legitimate
21,0,0,0,0,81.81818182,0,1,7951,14198,legitimate
38,1,0,0,0,81.81818182,0,1,5001,6798,legitimate
33,0,0,0,0,0,0,1,51,0,phishing
31,0,0,0,1,81.81818182,0,1,7057,1695125,phishing
37,0,0,0,0,0,0,1,909,0,phishing
86,0,0,0,1,66.66666667,0,1,134,0,phishing
126,0,0,0,0,100,0,1,3992,5697976,phishing
87,0,0,0,1,40,0,1,7477,23196,legitimate
25,0,0,0,0,66.66666667,0,1,1341,1249366,phishing
53,0,0,0,1,0,0,1,5615,0,phishing
45,0,0,0,1,32.14285714,0,1,6069,14592,legitimate
154,0,0,0,0,0,0,1,4407,0,phishing
40,0,0,0,1,12.5,0,1,8519,8,legitimate
38,0,0,0,0,100,0,0,1338,22211,phishing
28,1,0,0,0,75,0,0,-1,1573272,legitimate
31,0,0,0,0,100,0,1,7202,461958,phishing
58,0,0,0,1,11.53846154,0,1,3094,0,legitimate
18,0,0,0,1,16.66666667,0,0,5834,22855,legitimate
76,0,0,0,0,100,0,1,3993,5707171,phishing
77,0,0,0,0,100,0,1,5767,0,phishing
95,0,0,0,0,100,0,0,3013,433072,phishing
27,0,0,0,1,40,0,1,8493,158628,legitimate
56,0,0,0,0,0,0,1,2567,0,phishing
30,0,0,0,1,56,0,1,2118,0,legitimate
39,0,0,0,1,13.79310345,0,0,3890,173,legitimate
48,0,0,0,0,100,0,1,-1,0,phishing
36,0,0,0,0,0,0,1,1750,0,phishing
85,0,0,0,1,0,0,1,4400,0,phishing
46,0,0,0,1,0,0,1,4079,767,legitimate
96,0,0,0,1,18.18181818,0,1,6122,14353,legitimate
31,0,0,0,1,0,0,1,7295,0,phishing
72,0,0,0,0,87.5,0,0,8020,8126,legitimate
41,0,0,0,1,0,0,1,7297,0,legitimate
439,1,0,0,0,0,0,1,-1,0,phishing
44,0,0,0,1,0,0,1,6382,0,phishing
73,0,0,0,1,21.27659574,0,0,7002,0,legitimate
32,0,0,0,1,0,0,1,7295,0,phishing
42,0,0,0,0,0,0,1,6964,8438897,legitimate
38,0,0,0,0,0,0,1,66,0,phishing
48,0,0,0,0,100,0,0,5575,126204,legitimate
19,1,0,0,0,100,0,1,1658,0,phishing
54,0,0,0,1,0,0,0,7827,383,phishing
116,0,0,0,0,100,0,1,4003,5828815,phishing
101,0,0,0,1,71.42857143,0,1,2105,0,phishing
48,0,0,0,1,60,0,1,674,0,phishing
57,0,0,0,1,31.25,0,0,7839,607,legitimate
21,0,0,0,1,61.53846154,0,1,-1,9127641,legitimate
120,0,0,0,0,100,0,1,3993,5707171,phishing
25,0,0,0,1,84.21052632,0,0,2165,4808269,legitimate
32,0,0,0,1,0,0,1,-1,0,phishing
25,0,0,0,1,85.71428571,0,0,-1,1311383,legitimate
111,0,0,0,1,4.918032787,0,1,495,0,phishing
66,0,0,1,1,66.66666667,0,1,1953,4365,phishing
48,0,0,0,1,76.92307692,0,1,5160,0,phishing
23,1,0,0,0,0,0,1,4979,315959,phishing
127,0,0,0,0,100,0,1,4003,5816617,phishing
24,1,0,0,1,47.22222222,0,1,-1,4231178,legitimate
47,0,0,0,0,66.66666667,0,1,460,0,phishing
46,0,0,0,1,38.46153846,0,1,7298,0,legitimate
69,0,0,0,0,88.88888889,0,0,8047,1577,legitimate
37,0,0,0,1,11.53846154,0,1,7298,0,legitimate
63,0,0,0,0,100,0,1,-1,0,phishing
30,0,0,0,1,75,0,0,1667,1271150,legitimate
43,0,0,0,1,85.71428571,0,1,-1,487846,legitimate
32,0,0,0,1,0,0,1,235,0,phishing
50,0,0,0,0,66.66666667,0,1,5205,26730,legitimate
44,0,0,0,1,86.66666667,0,1,7159,2320,legitimate
27,0,0,0,0,100,0,0,7979,1092378,legitimate
105,0,0,0,1,7.692307692,0,1,8019,0,phishing
45,0,0,0,1,10,0,1,-1,921397,phishing
32,0,0,0,1,0,0,1,7298,0,legitimate
57,0,0,0,1,89.28571429,0,0,8829,2619,legitimate
21,0,0,0,1,90.90909091,0,0,-1,927106,legitimate
155,0,0,0,1,59.45945946,0,1,347,0,phishing
21,0,1,0,0,100,0,1,-1,0,phishing
47,0,0,0,1,0,0,1,-1,3396059,phishing
36,0,0,0,0,0,0,1,636,0,phishing
65,0,0,0,1,60,0,1,2426,7686483,legitimate
23,0,0,0,1,0,0,0,7582,0,legitimate
46,0,0,0,1,0,0,1,7296,0,phishing
31,0,0,0,0,94.73684211,0,0,7454,244228,legitimate
54,0,0,0,0,0,0,1,4377,0,phishing
30,0,0,0,1,22.72727273,0,1,7448,971074,legitimate
63,0,0,0,1,76.5625,0,0,8375,31104,legitimate
65,0,0,0,0,66.66666667,0,1,2406,3688278,legitimate
65,0,0,0,0,66.66666667,0,1,1547,4639,phishing
136,0,0,0,0,100,0,1,31,0,phishing
45,0,0,0,1,72,0,1,7621,56198,phishing
48,0,0,0,0,0,0,1,-1,1429135,phishing
29,0,0,0,0,100,0,1,5151,537694,legitimate
44,0,0,0,1,66.66666667,0,1,-1,0,phishing
48,0,0,0,1,0,0,1,8046,2603,legitimate
24,0,0,0,1,66.66666667,0,0,6743,101800,legitimate
22,0,0,0,1,0,0,0,336,7891419,legitimate
41,0,0,0,1,50,0,1,3200,2072852,legitimate
73,0,0,0,0,0,0,1,5849,0,phishing
69,1,0,1,0,100,0,1,-1,0,phishing
29,0,0,0,1,25,0,1,7296,2048336,legitimate
57,0,0,0,0,63.63636364,0,1,7754,48945,legitimate
46,0,0,0,0,100,0,0,1422,348969,legitimate
124,0,0,0,0,100,0,1,3993,5707171,phishing
30,0,0,0,1,0,0,1,7296,0,phishing
66,0,0,0,0,0,0,1,4079,0,legitimate
69,0,0,0,1,0,0,1,220,0,phishing
98,0,0,0,0,100,0,1,4533,506791,legitimate
63,0,0,0,1,96.42857143,0,1,4929,18867,legitimate
37,0,0,0,1,0,0,0,1048,0,phishing
28,0,0,0,1,0,0,1,288,0,legitimate
61,0,0,0,1,0,0,1,5615,0,phishing
51,0,0,0,0,60,0,1,2467,3677754,legitimate
31,0,0,0,0,100,0,0,5630,1482268,legitimate
21,0,0,0,0,68.75,0,0,-1,1215453,legitimate
101,0,0,0,1,80,0,0,5255,10675927,phishing
26,0,0,0,0,0,0,1,560,0,phishing
77,0,0,0,0,85.71428571,0,1,152,5008870,phishing
28,0,0,0,0,100,0,1,-1,852476,legitimate
69,0,0,0,0,100,0,1,3433,0,phishing
34,0,0,0,0,0,0,1,4427,1017069,legitimate
46,0,0,0,1,0,0,1,1182,2954670,phishing
31,0,0,0,1,0,0,1,4546,8416744,legitimate
121,0,0,0,1,0,0,0,7423,289,legitimate
66,0,0,0,0,50,0,1,5626,0,phishing
53,0,0,0,1,0,0,1,5879,0,phishing
22,0,0,0,1,64.28571429,0,0,-1,4098901,legitimate
30,0,0,0,1,75,0,1,5158,0,legitimate
59,0,0,0,0,0,0,1,6930,787413,legitimate
53,0,0,0,1,0,0,0,2975,0,phishing
22,0,0,0,0,75,0,0,7330,4279566,legitimate
24,0,0,0,0,100,0,1,-1,0,phishing
28,0,0,0,1,12.5,0,1,8165,416867,legitimate
71,0,0,0,0,50,0,0,11555,609,legitimate
37,0,0,0,0,100,0,1,5573,126063,legitimate
27,0,0,0,0,85.71428571,0,1,1251,6606150,legitimate
21,1,0,0,1,91.42857143,0,1,5986,708325,legitimate
62,0,0,0,1,4.545454545,0,1,3630,94950,legitimate
29,0,0,0,1,81.81818182,0,1,6663,1428403,phishing
70,0,0,0,1,0,0,0,8347,1,phishing
110,0,0,0,0,100,0,1,3080,0,phishing
46,0,0,0,1,50,0,0,9126,27571,legitimate
53,0,0,0,1,57.14285714,0,0,2348,242805,legitimate
99,0,0,0,1,33.33333333,0,1,8347,1,phishing
26,0,0,0,0,100,0,1,4532,97339,legitimate
63,0,0,0,1,52.94117647,0,0,8149,133,legitimate
32,0,0,0,0,100,0,1,-1,3504,phishing
53,0,0,0,1,41.66666667,0,1,6133,28448,legitimate
74,1,0,0,0,100,0,0,9007,7971,legitimate
31,0,0,0,0,0,0,1,246,0,phishing
45,1,0,0,0,100,0,0,-1,1540,legitimate
50,0,0,0,0,100,0,1,2314,0,phishing
83,0,0,0,1,88.46153846,0,1,8215,216,legitimate
167,0,0,0,0,50,0,1,4967,0,phishing
29,0,0,0,1,0,0,1,7295,0,phishing
41,0,0,0,0,0,0,1,3076,0,phishing
54,0,0,0,0,94.11764706,0,0,8554,9753,legitimate
77,0,0,0,1,78.57142857,0,0,7590,635,legitimate
54,0,0,0,1,66.66666667,0,0,3758,8541,legitimate
51,0,0,0,1,85.71428571,0,0,5741,105224,legitimate
28,0,0,0,1,41.17647059,0,1,3975,2367247,legitimate
40,0,0,0,1,0,0,1,5616,0,phishing
42,0,0,0,1,0,0,1,7295,0,phishing
49,0,0,0,0,100,0,0,7134,12,legitimate
77,1,0,0,0,0,0,1,5745,0,phishing
127,0,0,0,1,9.090909091,0,1,1659,2580873,phishing
47,0,0,0,0,66.66666667,0,1,1547,4639,phishing
102,0,0,0,1,20,0,1,5466,75,phishing
262,1,0,0,0,0,0,1,2660,0,phishing
48,0,0,0,1,60,0,1,8979,46785,legitimate
56,0,0,0,1,52.94117647,0,1,7620,0,legitimate
60,0,0,0,1,43.47826087,0,1,6132,28405,legitimate
34,0,0,0,0,100,0,1,7133,12,legitimate
43,0,0,0,0,100,0,1,12208,50,legitimate
40,0,0,0,1,0,0,1,5626,0,phishing
56,0,0,0,1,0,0,1,5615,0,phishing
75,0,0,0,0,100,0,1,11,0,phishing
40,0,0,0,1,3.846153846,0,1,1546,4669,phishing
36,0,0,0,1,35.71428571,0,1,7298,1236528,legitimate
127,0,0,0,0,100,0,1,4003,5816617,phishing
21,0,0,0,1,70,0,0,-1,206575,legitimate
35,0,0,0,1,40,0,1,5159,0,legitimate
40,0,0,0,0,100,0,0,1338,22211,phishing
51,0,0,0,1,50,0,1,5309,55983,legitimate
72,0,0,0,1,30.95238095,0,0,8144,12364,legitimate
24,0,0,0,0,66.66666667,0,0,5905,0,legitimate
71,0,0,0,1,90.90909091,0,1,2308,0,phishing
55,0,0,0,1,81.81818182,0,1,7062,491854,phishing
120,1,0,0,0,100,0,1,-1,68260,phishing
99,0,0,0,0,0,0,1,8777,2482377,legitimate
56,1,0,0,0,0,0,1,2520,632001,phishing
60,0,0,0,1,0,0,1,5616,0,phishing
42,0,0,0,0,90.90909091,0,1,4200,1407,legitimate
238,0,0,0,1,23.52941176,0,1,533,10269929,phishing
183,0,0,0,0,100,0,1,2568,51291,phishing
246,0,0,0,1,0,0,0,7419,285,legitimate
34,0,0,0,1,28.57142857,0,1,5159,0,legitimate
54,0,0,0,0,66.66666667,0,0,8346,1,phishing
55,0,0,0,1,71.42857143,0,1,5673,2010529,legitimate
53,0,0,0,0,0,0,1,-1,0,legitimate
33,0,0,0,1,11.11111111,0,1,7296,0,legitimate
25,1,0,0,1,50,0,0,-1,0,legitimate
36,0,0,0,1,0,0,1,7298,2605916,legitimate
93,0,0,0,0,100,0,1,5250,2500970,legitimate
29,0,0,0,0,0,0,1,4736,0,phishing
40,0,0,0,0,100,0,0,3927,0,legitimate
163,0,0,0,0,100,0,0,5521,0,phishing
27,0,0,0,1,60,0,1,6646,3833065,legitimate
58,0,0,0,1,0,0,1,5615,0,phishing
60,0,0,0,0,0,0,1,5590,7807,legitimate
77,0,0,0,0,100,0,1,5767,0,phishing
43,0,0,0,1,61.53846154,0,1,6259,682,legitimate
47,1,0,0,0,0,0,1,2521,632751,phishing
17,0,0,0,1,60,0,0,-1,178033,legitimate
37,0,0,0,0,0,0,1,111,0,phishing
24,0,0,0,0,100,0,1,4517,159206,legitimate
22,1,0,0,1,20,0,1,1159,374374,legitimate
51,0,0,0,1,25.92592593,0,1,6074,14284,legitimate
66,0,0,0,0,50,0,1,5627,0,phishing
27,0,0,0,1,2.898550725,0,0,-1,1101455,legitimate
30,1,0,1,1,6.25,0,1,3250,421761,phishing
52,0,0,0,0,0,0,0,-1,82896,legitimate
25,0,0,0,0,100,0,0,-1,0,legitimate
32,0,0,0,1,88.23529412,0,1,2658,2791701,legitimate
136,0,0,0,1,7.692307692,0,1,8019,0,phishing
31,0,0,0,0,82.35294118,0,1,3938,976662,legitimate
31,0,0,0,0,100,0,1,-1,113447,legitimate
51,0,0,0,1,0,0,1,-2,0,phishing
163,0,0,1,0,100,0,1,-1,0,phishing
31,0,0,0,1,98.27586207,0,0,-1,2239561,legitimate
266,0,0,0,0,0,0,1,7083,17964,phishing
61,0,0,0,0,100,0,1,1834,0,phishing
41,0,0,1,0,100,0,1,-1,0,phishing
54,1,0,0,1,64.28571429,0,1,1654,477134,phishing
31,0,0,0,1,50,0,1,4526,62106,legitimate
91,0,0,0,1,20,0,1,6056,41,legitimate
53,0,0,0,0,0,0,1,-1,0,phishing
83,0,0,0,0,50,0,1,5627,0,phishing
76,0,0,0,0,0,0,1,-1,4422,legitimate
71,0,0,0,0,100,0,1,1163,0,phishing
45,0,0,0,1,0,0,1,7296,0,phishing
34,0,0,0,0,0,0,1,67,0,phishing
28,0,0,0,0,0,0,1,3460,0,phishing
55,0,0,0,1,0,0,1,5615,0,phishing
30,0,0,0,1,87.5,0,1,8527,217264,legitimate
23,0,0,0,1,33.33333333,0,1,1485,115937,legitimate
23,0,0,0,0,100,0,0,566,2579543,legitimate
33,0,0,0,0,0,0,1,43,0,phishing
68,0,0,0,0,76.92307692,0,1,5990,187079,phishing
45,0,0,0,1,0,0,1,1182,2954670,phishing
53,0,0,0,0,0,0,1,5971,0,phishing
118,0,0,0,0,100,0,1,3993,5707171,phishing
74,0,0,0,1,70,0,1,1891,3513635,legitimate
49,0,0,0,0,100,0,1,-2,0,phishing
115,0,0,0,1,22.72727273,0,1,7448,3945616,legitimate
20,0,0,0,1,84.21052632,0,1,8311,260730,legitimate
35,0,0,0,0,100,0,1,74,0,phishing
59,0,0,0,0,66.66666667,0,1,2554,0,phishing
70,0,0,0,1,42.85714286,0,1,778,0,phishing
105,0,0,0,0,100,0,1,273,0,phishing
92,0,0,0,1,40,0,1,2300,0,phishing
49,0,0,0,1,80,0,1,4202,0,phishing
63,0,0,0,0,0,0,1,12713,1116,legitimate
62,0,0,0,0,0,0,1,-1,0,phishing
38,0,0,0,0,0,0,1,-1,6084468,legitimate
34,0,0,0,1,94.11764706,0,1,-1,45566,legitimate
67,0,0,0,0,0,0,1,3317,0,phishing
19,0,0,0,0,100,0,1,-1,584195,legitimate
